Tournament_Season,Round,Match_ID
tournament_35_season_63516,21,12499807
tournament_35_season_63516,21,12499782
tournament_35_season_63516,22,12499828
tournament_35_season_63516,22,12499832
tournament_35_season_63516,22,12499838
tournament_35_season_63516,22,12499815
tournament_35_season_63516,22,12499835
tournament_35_season_63516,22,12499811
tournament_35_season_63516,22,12499825
tournament_35_season_63516,22,12499818
tournament_35_season_63516,22,12499821
tournament_35_season_63516,23,12499392
tournament_35_season_63516,23,12499395
tournament_35_season_63516,23,12499396
tournament_35_season_63516,23,12499398
tournament_35_season_63516,23,12499394
tournament_35_season_63516,23,12499389
tournament_35_season_63516,23,12499845
tournament_35_season_63516,23,12499842
tournament_35_season_63516,23,12499390
tournament_35_season_63516,24,12499400
tournament_35_season_63516,24,12499404
tournament_35_season_63516,24,12499410
tournament_35_season_63516,24,12499401
tournament_35_season_63516,24,12499405
tournament_35_season_63516,24,12499409
tournament_35_season_63516,24,12499402
tournament_35_season_63516,24,12499408
tournament_35_season_63516,24,12499407
tournament_35_season_63516,25,12499423
tournament_35_season_63516,25,12499413
tournament_35_season_63516,25,12499416
tournament_35_season_63516,25,12499414
tournament_35_season_63516,25,12499426
tournament_35_season_63516,25,12499421
tournament_35_season_63516,25,12499420
tournament_35_season_63516,25,12499417
tournament_35_season_63516,25,12499419
tournament_35_season_63516,26,12499439
tournament_35_season_63516,26,12499434
tournament_35_season_63516,26,12499433
tournament_35_season_63516,26,12499432
tournament_35_season_63516,26,12499431
tournament_35_season_63516,26,12499428
tournament_35_season_63516,26,12499437
tournament_35_season_63516,26,12499429
tournament_35_season_63516,26,12499427
tournament_35_season_63516,27,12499441
tournament_35_season_63516,27,12499451
tournament_35_season_63516,27,12499443
tournament_35_season_63516,27,12499453
tournament_35_season_63516,27,12499446
tournament_35_season_63516,27,12499450
tournament_35_season_63516,27,12499445
tournament_35_season_63516,27,12499449
tournament_35_season_63516,27,12499444
tournament_35_season_63516,28,12499461
tournament_35_season_63516,28,12499455
tournament_35_season_63516,28,12499463
tournament_35_season_63516,28,12499454
tournament_35_season_63516,28,12499460
tournament_35_season_63516,28,12499466
tournament_35_season_63516,28,12499458
tournament_35_season_63516,28,12499467
tournament_35_season_63516,28,12499464
tournament_35_season_63516,29,12499476
tournament_35_season_63516,29,12499469
tournament_35_season_63516,29,12499478
tournament_35_season_63516,29,12499481
tournament_35_season_63516,29,12499474
tournament_35_season_63516,29,12499479
tournament_35_season_63516,29,12499472
tournament_35_season_63516,29,12499470
tournament_35_season_63516,29,12499473
tournament_35_season_63516,30,12499485
tournament_35_season_63516,30,12499492
tournament_35_season_63516,30,12499482
tournament_35_season_63516,30,12499487
tournament_35_season_63516,30,12499486
tournament_35_season_63516,30,12499493
tournament_35_season_63516,30,12499490
tournament_35_season_63516,30,12499483
tournament_35_season_63516,30,12499494
tournament_35_season_63516,31,12499497
tournament_35_season_63516,31,12499496
tournament_35_season_63516,31,12499499
tournament_35_season_63516,31,12499509
tournament_35_season_63516,31,12499501
tournament_35_season_63516,31,12499506
tournament_35_season_63516,31,12499500
